chunk_id,source_file,category,word_count,chunk_text
10534,ask-george-brown_i-am-a-returning-student-do-i-need-a-new-photo-i-d-card-1661001013096.txt,All Page,142,I am a returning student. Do I need a new photo I.D. card? Your photo I.D. card is still valid. No u...
10535,arts-design-information-technology_media-performing-arts_dance_dance-alumni-stories_jamee-valin.txt,All Page,512,"Jamee Valin Jamee Valin Unparalleled Dance Training: George Brown Dance (GBD) Alumna, Jamee Valin Ja..."
10536,arts-design-information-technology_media-performing-arts_dance_dance-alumni-stories_jamee-valin.txt,All Page,145,"Jamee says that it was, “a huge part of me getting some of the work that I got in BC when people did..."
10537,mainstage-romeo-and-juliet.txt,All Page,512,"Mainstage: Romeo and Juliet Romeo and Juliet The classic tale of star-crossed lovers, born into warr..."
10538,mainstage-romeo-and-juliet.txt,All Page,512,including 15 min intermission Regular: $27 Senior (65+ - ID required): $22.00 Student (ID required):...
10539,mainstage-romeo-and-juliet.txt,All Page,512,television. Selected theatre design credits include: Sexy Laundry (Theatre Aquarius) Annie Mae’s Mov...
10540,mainstage-romeo-and-juliet.txt,All Page,512,technical production work with her love for design. Her recent lighting design credits include at Yo...
10541,mainstage-romeo-and-juliet.txt,All Page,512,"as a way for people and places to connect spiritually in a secular world. When not on stage, you can..."
10542,mainstage-romeo-and-juliet.txt,All Page,512,sharing their knowledge over the past three years. She is incredibly proud of her classmates and the...
10543,mainstage-romeo-and-juliet.txt,All Page,512,"first a creator. In his spare time Aaron enjoys painting, singing, making tunes and sounds. He is ex..."
10544,mainstage-romeo-and-juliet.txt,All Page,512,Scene Study); Ensemble in 9428: (Fringe 2022); Narrator in ( Canadian Stage/ Nowadays Theatre Compan...
10545,mainstage-romeo-and-juliet.txt,All Page,512,"enjoys origami, brushing up his character voices and imitations, and playing board games with his mu..."
10546,mainstage-romeo-and-juliet.txt,All Page,512,"music. Throughout her studies at GBTS, Julie has enjoyed playing a variety of characters such as Har..."
10547,mainstage-romeo-and-juliet.txt,All Page,512,"as , , and here at George Brown. She is so excited to be a part of bringing this incredible season t..."
10548,mainstage-romeo-and-juliet.txt,All Page,294,"creating everything from weird to beautiful creatures, or exploring new places with a cup of coffee ..."
10549,ask-george-brown_when-is-convocation-1661369017686.txt,All Page,199,When is convocation? Convocation / Graduation A graduate's official graduation date is the end date ...
10550,current-students_websites-apps-and-technical-support_appsanywhere.txt,All Page,149,"AppsAnywhere AppsAnywhere Any app, anytime, anywhere that allows George Brown students, staff, and f..."
10551,tutoring-and-learning-centre_become-a-tutor-or-peer-leader.txt,All Page,512,Become a Tutor or Peer Leader How to Become a Tutor or a Peer Leader with the Tutoring and Learning ...
10552,tutoring-and-learning-centre_become-a-tutor-or-peer-leader.txt,All Page,139,the TLC will only contact those candidates selected for an interview. Preference will be given to th...
10553,campaign_join_chs.txt,All Page,235,"Want to know how to save a life? 1. If you see a person collapsed on the ground, make sure you can a..."
10554,ask-george-brown_how-will-i-receive-convocation-and-or-graduation-information-1661001013088.txt,All Page,204,How will I receive convocation and/or graduation information? To ensure you receive all information ...
10555,programs_bachelor-of-business-administration-trades-management-honours-pathway-business-trades-program-b305.txt,All Page,512,Bachelor of Business Administration (Trades Management) (Honours) (Pathway Business Trades) Program ...
10556,programs_bachelor-of-business-administration-trades-management-honours-pathway-business-trades-program-b305.txt,All Page,512,An integral component of the Honours Bachelor of Business Administration (Trades Management) degree ...
10557,programs_bachelor-of-business-administration-trades-management-honours-pathway-business-trades-program-b305.txt,All Page,512,tuition will vary based on the course or courses you enrol in at any given time. Please contact the ...
10558,programs_bachelor-of-business-administration-trades-management-honours-pathway-business-trades-program-b305.txt,All Page,512,"make your application, your way. Sign up and learn more about your options, our programs, and life a..."
10559,programs_bachelor-of-business-administration-trades-management-honours-pathway-business-trades-program-b305.txt,All Page,512,trades-related businesses Applying financial information to strategic decision-making An integral co...
10560,programs_bachelor-of-business-administration-trades-management-honours-pathway-business-trades-program-b305.txt,All Page,482,stewardship. Tuition & Fees *This is a flexible degree program and tuition will vary based on the co...
10561,current-students_services_career-services_contact-us.txt,All Page,159,Contact Career Services Contact Career Services supports are available virtually and in person at th...
10562,business_accounting-finance_industry-connections.txt,All Page,512,"Industry Connections Industry Connections Valued Connections At the Centre for Business, students ar..."
10563,business_accounting-finance_industry-connections.txt,All Page,366,"CSI offers the Canadian Securities Course (CSC), a credential required to be a financial services pr..."
10564,apply_financial-aid_osap_paying-back-osap.txt,All Page,491,"Paying Back OSAP Paying Back OSAP If you received OSAP during your study period, you need to repay i..."
10565,apply_financial-aid_osap_paying-back-osap.txt,All Page,107,loan payments during the six-month eligibility period make your monthly affordable payment If you wa...
10566,event_volunteerism-101-mandatory-training-for-volunteer-squad-2.txt,All Page,241,Volunteerism 101 - Mandatory Training for Volunteer Squad Volunteerism 101 - Mandatory Training for ...
10567,important-date_last-day-to-withdraw-from-a-course-or-an-entire-program-without-academic-penalty-for-the-fall-2024-term-session-1-7-week-courses.txt,All Page,110,Last Day to Withdraw from a Course or an Entire Program Without Academic Penalty for the Fall 2024 T...
10568,event_centre-for-business-spring-2025-career-fair.txt,All Page,100,Centre for Business Spring 2025 Career Fair Centre for Business Spring 2025 Career Fair Students wil...
10569,news_2022_sexual-violence-is-not-a-womens-issue.txt,All Page,512,"Sexual violence is not a women’s issue Sexual violence is not a women’s issue For generations, sexua..."
10570,news_2022_sexual-violence-is-not-a-womens-issue.txt,All Page,387,in a negative light. That would be both unfair and ineffective. According to a survey done by the Wh...
10571,programs_business-program-b125.txt,All Page,512,Business Program B125 Business Program (B125) Apply Now: View information for: Optional Field Educat...
10572,programs_business-program-b125.txt,All Page,512,proud of the contributions of our alumni in Toronto and around the globe. From Michelin-starred rest...
10573,programs_business-program-b125.txt,All Page,512,ongoing personal and professional development to enhance work performance in the business field. Tui...
10574,programs_business-program-b125.txt,All Page,512,". For inquiries about domestic admission requirements, admission deadlines, or the admissions proces..."
10575,programs_business-program-b125.txt,All Page,512,Using an environmental scan to identify and discuss the impact of global issues on an organization's...
10576,programs_business-program-b125.txt,All Page,512,and Humanities (GHUM) or Science and Technology (GSCI). You are required to make up any failed or dr...
10577,programs_business-program-b125.txt,All Page,512,"$2 million dollars in scholarships, awards and bursaries to first-year students. Check out our finan..."
10578,programs_business-program-b125.txt,All Page,197,"Our knowledgeable staff are available to assist you. For general inquiries, please contact the Centr..."
10579,arts-design-information-technology_design_g212-supplementary-requirements-submission.txt,All Page,480,G212 Interactive Media Management Program (Milan/Toronto) (for International Students) Supplementary...
10580,news_2020_the-communal-lunch-project-sets-a-virtual-table-for-students.txt,All Page,512,The Communal Lunch Project sets a virtual table for students The Communal Lunch Project sets a virtu...
10581,news_2020_the-communal-lunch-project-sets-a-virtual-table-for-students.txt,All Page,301,"a food-focused organization that recruits students in nation-wide programming, and collaborating wit..."
10582,news_2023_gbc-employees-explore-teaching-innovation-at-annual-teaching-and-learning-conference.txt,All Page,421,GBC employees explore teaching innovation at annual teaching and learning conference GBC employees e...
10583,library-learning-commons_services_accessible-library-services_accessible-content-e-portal-ace.txt,All Page,387,Accessible Content E-Portal (ACE) Accessible Content E-Portal (ACE) In accordance with the Accessibi...
10584,partnerships_news.txt,All Page,319,News News and Announcements for Industry Partners News and Announcements Nadine is the CEO of the On...
10585,event_campus-cafe-days-sip-discover.txt,All Page,108,Campus Cafe Days: Sip & Discover Campus Cafe Days: Sip & Discover Hey students! Ready for some chill...
10586,bio_diana-tso.txt,All Page,297,"Diana Tso Diana Tso Biography Diana Tso is a storyteller, theatre artist, playwright and artist in e..."
